,content_id,title_ko,title_en,running_min,running_time,year,country,age,ott_img,ott_tag,avg_score,img
68,mW42eje,레벤느망,L'évènement,100,1시간 40분,2021,프랑스,15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.8,https://an2-img.amz.wtchn.net/image/v2/1u0sJXJ3WhCk-qe0U-jlcA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5EUTVPVEl3TkRnNU16RTBNVE16TmpZaWZRLlJLeU5nZGV2aVJjaEpoVzBwamdQTFN5OWlRbEVrSGkwQkFhWlNHd0tEc3M=
69,mV53xjW,존 말코비치 되기,Being John Malkovich,112,1시간 52분,1999,미국,청불,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.9,https://an2-img.amz.wtchn.net/image/v2/VgzIrj0VRd4NZCOhGFh_8w.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2h2ZERWdmIzWnNhMnR2YW5OaVpHTXhZMjR3SW4wLkJoQzdRVE5UTWlCYkNaWWxRaDV4VXUzdzNsU3BNSVVOSUx2WDhiLXV1bk0=
70,m5Y6oXW,청바지 돌려입기,The Sisterhood of the Traveling Pants,119,1시간 59분,2005,미국,전체,[],,3.4,https://an2-img.amz.wtchn.net/image/v2/Ckpm_ajOodlIvHjHa8pxRQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnhyYjNaNGNqbGhNMnR3WTJrNVpHNWtjbXBwSW4wLkZzMFRKcEpuY3dQNjNEZ19iVlM1X1lhbjZHRmh2bkZYMU53RXpwZmVhaHc=
71,mOl48qL,스틸 라이프,Still Life,93,1시간 33분,2013,"영국, 이탈리아",12세,[],,3.8,https://an2-img.amz.wtchn.net/image/v2/IGcVYOZQJq8cu1zVEPq5eA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMll3WjNkb2NXWnhkbWRqZWpSaU9IRnhabTUxSW4wLmo5M0dWZDd0VjBlZFhPN3NLcG9nWEcydWxyNlJMNXdFWWlOU1ZqQUtCRk0=
72,mdMgAmm,나를 찾아줘,Gone Girl,149,2시간 29분,2014,미국,청불,"['https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/mPQV0ogd6uw4_5DmR0oBFA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTODJPVE14TmpNeE1qWXpNekE1TURraWZRLnZ0TFJSVWFtRWtJRDBHMFJnZGdQVC1WWlJLckE3eGNHZWdpMFpWWXhWZWM&ts=1712645394']",#웨이브#디즈니+,3.9,https://an2-img.amz.wtchn.net/image/v2/HYz7R8TOodFZZPVlAdZVHQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnAwYm1oMmVIcHVkWGRqTWpWcmVUVndaV1o1SW4wLnpILTVBOXV4SzlhalphQXJ5V3I0dE9SQmVBek1Gb3JHVmpfc2M3RTRqekU=
73,mOlw86W,죽여줘! 제니퍼,Jennifer's Body,102,1시간 42분,2009,"미국, 캐나다",청불,['https://an2-img.amz.wtchn.net/image/v2/mPQV0ogd6uw4_5DmR0oBFA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTODJPVE14TmpNeE1qWXpNekE1TURraWZRLnZ0TFJSVWFtRWtJRDBHMFJnZGdQVC1WWlJLckE3eGNHZWdpMFpWWXhWZWM&ts=1712645394'],#디즈니+,2.4,https://an2-img.amz.wtchn.net/image/v2/T7yuAUrJiHJxdWb_pmGyJA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjFuWkRWcWRuZ3daWE5yY2pKNGRqRm9ZWGRxSW4wLkdXWi1pQ0Q4MnEyaVBLaUVQYTRnSkJSYU9rRzVtemRMekdoTW8wTlAzNnM=
74,my5YwlO,나비 효과,The Butterfly Effect,113,1시간 53분,2004,미국,청불,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,4.0,https://an2-img.amz.wtchn.net/image/v2/J3TMxNOG-6OkCesbvsewfQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlIzYW5jNWNYWndaVEoyTUhCbmEyUnhibVZ0SW4wLmM3Z0cyRmxNbXJwZ2hiU0F6cDc1eC1SYURnYUxVQ0ZSUUN2Znl5R0lPY1U=
75,m2WyrYO,비포 선셋,Before Sunset,80,1시간 20분,2004,미국,15세,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,4.0,https://an2-img.amz.wtchn.net/image/v2/X69ke5OOxwFS5fYmaaVCnQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpnME9EQTNNRGs1TXpVM01qa3hOallpZlEuX05iWHpXeUNJakxHRmp5ekFqcnJIQjEtY2tmQkwxUDdQZnB5Y2R1X0ZXUQ==
76,md7G9vd,슈팅 라이크 베컴,Bend It Like Beckham,112,1시간 52분,2002,"독일, 영국, 미국",12세,[],,2.9,https://an2-img.amz.wtchn.net/image/v2/iZOllhvci5hV5VyhA0-Zrg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2QyZDNrNGVHVTBhR1J4ZEhKaWQzVjZlbXR2SW4wLnBIX0NscXdpeEVrQUpjZWNqb1RDYWZLX2VxbDVEUUhMeFowTDJkemNyNEU=
77,mdB7jbP,서브스턴스,The Substance,141,2시간 21분,2024,"영국, 미국",청불,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.7,https://an2-img.amz.wtchn.net/image/v2/yny-1MnJXG4kXi_cZg0qxA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFeU56Z3hNekUxT1RRM05qWXhOelVpZlEuYlpYeElKUFFmSEVYcEM4ajQ1Yzc3ckw2THFIN3dHWXlmUVpXR3RMN2hqcw==
78,mdRLZpr,빌리 진 킹: 세기의 대결,Battle of the Sexes,121,2시간 1분,2017,"미국, 영국",15세,[],,3.5,https://an2-img.amz.wtchn.net/image/v2/AikEQUVoi561U0v26M83qQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM3BrY0c5c2NXaDRkblpuY1habFlYSm1jbmhzSW4wLmZPMGVpcVlZQTQ1Z0tnellMYTNYZkh2M1N5NW5vNU15ZlhvY041aWVydEE=
79,md7xbp5,"어느 날, 사랑이 걸어왔다",Lullaby For Pi,102,1시간 42분,2010,프랑스,15세,[],,3.6,https://an2-img.amz.wtchn.net/image/v2/BJrw5vFmcibnHjWJ3gAACQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM0ZsWnpjNWVuQTVkSFY2YlhodWFIVTNablJySW4wLktQUjFIR0ljdTA5Y0ItaWx3eG50cTh6RTZDMmtYNXlsRWpuQ3FLR2oySlE=
80,m5GXz42,라라랜드,La La Land,126,2시간 6분,2016,미국,12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#웨이브,4.1,https://an2-img.amz.wtchn.net/image/v2/vI2441QcKXqDUdzIECrTHg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5EQTFOall5T1Rjd09ESTBNREUzTnpFaWZRLnl6QkRrWHBqb1lfWUFMRjlRMFRsNDN5bUNmTGRTZmZGeERwRWhJZjlIN0k=
81,mWJyZx5,백만엔걸 스즈코,百万円と苦虫女,121,2시간 1분,2008,일본,12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.8,https://an2-img.amz.wtchn.net/image/v2/yPcHyYtruF_mS8f1KDnMcA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk56RTFNakk0TXpBMk56YzRPRGM1TXpZaWZRLnc1LTF0YUdwcDhLZ01MeTRMNmxlRk1iRkI0YmdJSHdsN2JlVFRsblZNbVk=
82,mgOAjmd,허니와 클로버,ハチミツとクローバー,115,1시간 55분,2006,일본,전체,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#티빙#웨이브,3.4,https://an2-img.amz.wtchn.net/image/v2/KpEeV_M9OjsIctq0QNLTnw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkZ1YkdWcVoySXlaWFZuWm5WallXNW1abVl4SW4wLlp3MHlpeVV5MzliMTdjVXg1MTdLSWlRb184YWhqc3ZkRDFIZjd6WEwtMnc=
83,mOVv8YO,슬라이딩 도어즈,Sliding Doors,99,1시간 39분,1998,"영국, 미국",청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.4,https://an2-img.amz.wtchn.net/image/v2/RB60lXi9FSC4ZaJtSyEvMw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlEwZEhCc2FEVTBZbXhuWlc5blpXOWlhMlZtSW4wLjNFWG9ucmNXRXc5Y05nUnVuZl9UaEs3S2dBUThzZFJoMEVveWRqNW5yOUk=
84,mOo01Ld,양들의 침묵,The Silence of the Lambs,118,1시간 58분,1991,미국,청불,[],,4.1,https://an2-img.amz.wtchn.net/image/v2/DnF6NxNfutG34BJobI5fKg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5EazNNalF3TWpNMk9UVXlNVEF4TWpFaWZRLlpGUFcwV056SUlRcWZKZ2l4ZXpONl9ad1Y2SF9JaDlqNW5VWnF0dUZnZGM=
85,m5X2rA1,너란 개념,The Idea of You,115,1시간 55분,2024,미국,15세,[],,2.7,https://an2-img.amz.wtchn.net/image/v2/gYNeVMGC3hNafNmy8nVT_g.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFeE5qVTVOVEEzTkRjNU5qVXlNeUo5LmwycXlDaDJGY3Z4bzM4SHJ1Y2UwY2piM0J3SkI0VG1YQ1I1UGtYenh1WW8=
86,mJO1vVd,엘리펀트,Elephant,81,1시간 21분,2003,미국,청불,[],,3.9,https://an2-img.amz.wtchn.net/image/v2/ePdSPeuaK6LriTfmrlgKhA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2syTm01MmIyeHVjWEp2WW1ObloydDBNbXhySW4wLjhhaDhwZkxKSWE2a3d0dEdWeFJTZmgwSkZWdjY0WkVtVFB4RHppNm9BeFE=
87,mWq1nrX,올드,Old,108,1시간 48분,2021,미국,12세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,2.8,https://an2-img.amz.wtchn.net/image/v2/dIiMKOpMjgZ_eUssAqD5lw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk1qWTNORFV6TVRJMk56Y3pNVFEwTXpraWZRLk1Nd3VxQ2dwNVZCdDRuT1pHS1BDMlVQX1BCMllUd2JMWkwwbjlnYkpPeDg=
88,mdB7NpA,다음 소희,다음 소희,138,2시간 18분,2022,한국,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#웨이브,3.7,https://an2-img.amz.wtchn.net/image/v2/RNnllBjLFKEco2iLn1zg5Q.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk56Y3dOVEU1TXpZNU1qSXdNamM0TWpjaWZRLnktMXk0cmFFWVN3UHVRckJreWNKVVVLR1draFNrVXd4WEExa0RSaG5YZFU=
89,mW4Le9e,마카담 스토리,Asphalte,100,1시간 40분,2015,프랑스,12세,[],,3.8,https://an2-img.amz.wtchn.net/image/v2/_AZ6lE13zS2XgeDkBR8XVg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnh2Y2psb2IyRnhhbU4yZW1GMWRIZHliV2R2SW4wLmp4T3BQdjlQcGVfYUhvZmtmN2lMdS1CTklJVHBkUWVwNDRrVFg4V3BQTFE=
90,m5m14vD,시카리오: 암살자의 도시,Sicario,121,2시간 1분,2015,"미국, 멕시코, 홍콩",청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#티빙#웨이브,3.9,https://an2-img.amz.wtchn.net/image/v2/46LE4xbm2JNTu7sZgWNpzg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlpuWkdSdmNXcHNNMjF2Y2paelkzWnllREIxSW4wLnBBTU1KaW5kcUZTV0psbEFKTlJkZGZqZHdyaWlZMGRUVldxT0ZlLUdFTTg=
91,m5mYz1G,아임 스틸 히어,Ainda Estou Aqui,135,2시간 15분,2024,"브라질, 프랑스, 스페인",청불,[],,3.7,https://an2-img.amz.wtchn.net/image/v2/zjkHcNYRHBfpl7AHkEdT5w.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpZNU5qVTROelV4TURjMk1qVTNJbjAuaEk1RzBQTjJrSUJvcU5GVHZWMXNZdGRvRE9sRTM3cldtc2prZzhaNVB0OA==
92,mjO007O,세 가지 색 : 레드,Trois Couleurs: Rouge,99,1시간 39분,1994,"스위스, 프랑스, 폴란드",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.6,https://an2-img.amz.wtchn.net/image/v2/cSwn2g0h2PU9y4WDxpaoMg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpNNE1UZzJNRGs1TVRnM056RXhPVE1pZlEuU2h6aHJuZi1yNFlERDJQc21NcWtpRThNZG92aEUyRl9WM05TTklCaENsNA==
93,m5X2Q4g,존 오브 인터레스트,The Zone of Interest,105,1시간 45분,2023,"미국, 영국, 폴란드",12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#티빙,4.0,https://an2-img.amz.wtchn.net/image/v2/VT4zlDQqrBZor7bg58DeBQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpRd01UTXpNRGMxT1RFek9UQXdNemdpZlEuN1ZFVFN3QVpVOTVIeGNadU9sT183S3diR3VTM1BPenJmbFVjdFZjTlRYZw==
94,mO1VKeL,리틀 포레스트: 여름과 가을,リトル・フォレスト 夏・秋,111,1시간 51분,2014,일본,12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png']",#왓챠#넷플릭스,3.9,https://an2-img.amz.wtchn.net/image/v2/sqw0uvEgBw0cImFviyKqig.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2t6TVhwNE5tMTBiM042YW01M1ltVnFaSE53SW4wLjY1VjR5b2hkWTNfS0hndEktYnJ0SE9qdzB1b1JQS1Vvd3ZiUW5FdmlWbnM=
95,mW93RBd,접속,접속,106,1시간 46분,1997,한국,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#티빙#웨이브,3.6,https://an2-img.amz.wtchn.net/image/v2/wyOMrc1RUjMSJc1ITTcI4g.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMmRqZG1aeWVHeDNlbWx4TUhSeGIyWnJibVIwSW4wLkhEVTI1VnFsOFU3Sm53N1o4d3lNa3ZKd2tSYzgzUjBpNV95eGNBQVhrb1U=
96,mnOobLW,물랑 루즈,Moulin Rouge!,125,2시간 5분,2001,"호주, 미국",15세,['https://an2-img.amz.wtchn.net/image/v2/mPQV0ogd6uw4_5DmR0oBFA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTODJPVE14TmpNeE1qWXpNekE1TURraWZRLnZ0TFJSVWFtRWtJRDBHMFJnZGdQVC1WWlJLckE3eGNHZWdpMFpWWXhWZWM&ts=1712645394'],#디즈니+,3.9,https://an2-img.amz.wtchn.net/image/v2/IP90AFRaZ3Z-R258jOaffA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkZwYURRemNIZ3hPR2h5WTJGdU0yWmtNRzk2SW4wLm1UajBUcFRyU2dFZFJRM29CX1pWV0p5bzJVU1BBVVdlNjVESUsxUjQwZHM=
97,m5ekm1K,파벨만스,The Fabelmans,151,2시간 31분,2022,미국,12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#넷플릭스#티빙,4.1,https://an2-img.amz.wtchn.net/image/v2/5cb2NLIrTQ6b36-KYdZMmQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk56azFNekF4TWpZM05qTTFOVFExTURJaWZRLk9PUEExUmZfUEZjeFRkZGhqeFNyUHgzaEp6blBSakoyTW5xODV4Q0FTRUk=
98,mP5mRBW,이티,E.T. the Extra-Terrestrial,115,1시간 55분,1982,미국,전체,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.9,https://an2-img.amz.wtchn.net/image/v2/euPQYuRYYQCWZZHooH_GCQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2d3YzJ0b05IaDBibkZyZUhOemVEZGpObTE1SW4wLjhCMlRJNXdTTFNTVUxwdmVSTXUzSEF2MFlXbFU5bmNHRkpCbm02UU96dEU=
99,m5ZXlQL,차일드 인 타임,The Child in Time,82,1시간 22분,2017,영국,15세,[],,3.1,https://an2-img.amz.wtchn.net/image/v2/sFETYv1yQghy1z7TD_Dv1g.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkZyYnpacmRHSjBPV2h0Y1hkaWVHTXdialY2SW4wLm9iajE0WDh6VHNQTXJqTkVBbGhOc3RsdHUyRkRTRkN0MnJ0T2djclZXU2c=
100,m5xo3ad,내 여자친구의 남자친구,L'Ami de mon Amie,103,1시간 43분,1987,프랑스,12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#웨이브,3.9,https://an2-img.amz.wtchn.net/image/v2/vYwj25e7TsPt5LDiQT5JFA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5qVTVOalF3T0RJMk1UazFPVEEzT0RraWZRLmE2ckZDYWZETG9GTXJfS1NsZVV2eEs1Q2lRYkRHOWxNUS1kclM1VTFMeEU=
101,mAd7gPd,내니 다이어리,The Nanny Diaries,104,1시간 44분,2007,미국,12세,[],,3.2,https://an2-img.amz.wtchn.net/image/v2/R8eLm7b5WcHqDpJ5QCHXYg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMmx3T0RScWFHYzVhRFprWVdod2FIbHRkRGh3SW4wLnVTR2c4NF9oSFJSeXZWTkFlY2JUeTdic1ZGSi1vbzVaMXotdjVPVGtSZjQ=
